#time	#height
1382	10.5782466928104
1383	10.5833266928104
1384	10.5884066928104
1385	10.5934866928104
1386	10.5985666928104
1387	10.6036466928104
1388	10.6087266928104
1389	10.6138066928104
1390	10.6188866928104
1391	10.6239666928104
1392	10.6290466928104
1393	10.6341266928104
1394	10.6392066928104
1395	10.6442866928104
1396	10.6493666928104
1397	10.6544466928104
1398	10.6595266928104
1399	10.6646066928104
1400	10.6696866928104
1401	10.6739894528104
1402	10.6776338905304
1403	10.6807207292793
1404	10.6833352816995
1405	10.6855498075995
1406	10.6874255110368
1407	10.6890142318481
1408	10.6903598783754
1409	10.6914996409839
1410	10.6924650199134
1411	10.6932826958666
1412	10.693975267399
1413	10.694561875487
1414	10.6950587325375
1415	10.6954795704592
1416	10.695836020179
1417	10.6961379330916
1418	10.6963936533285
1419	10.6966102483693
1420	10.6967937043688
1421	10.6969490916003
1422	10.6970807045855
1423	10.6971921807839
1424	10.697286601124
1425	10.697366575152
1426	10.6974343131537
1427	10.6974916872412
1428	10.6975402830933
1429	10.69758144378
1430	10.6976163068817
1431	10.6976458359288
1432	10.6976708470317
1433	10.6976920314358
1434	10.6977099746261
1435	10.6977251725083
1436	10.6977380451145
1437	10.697748948212
1438	10.6977581831356
1439	10.6977660051158
1440	10.6977726303331
1441	10.6977782418921
1442	10.6977829948826
1443	10.6977870206656
1444	10.6977904305037
1445	10.6977933186367
1446	10.6977957648852
1447	10.6977978368578
1448	10.6977995918186
1449	10.6978010782703
1450	10.6978023372949
1451	10.6978034036888
1452	10.6978043069244
1453	10.697805071965
1454	10.6978057199543
1455	10.6978062688013
1456	10.6978067336747
1457	10.6978071274225
1458	10.6978074609268
1459	10.697807743405
1460	10.697807982664
1461	10.6978081853164
1462	10.697808356963
1463	10.6978085023477
1464	10.6978086254885
1465	10.6978087297887
1466	10.697808818131
1467	10.697808892957
1468	10.6978089563346
1469	10.6978090100154
1470	10.697809055483
1471	10.6978090939941
1472	10.697809126613
1473	10.6978091542412
1474	10.6978091776423
1475	10.697809197463
1476	10.6978092142512
1477	10.6978092284707
1478	10.6978092405147
1479	10.697809250716
1480	10.6978092593564
1481	10.6978092666749
1482	10.6978092728736
1483	10.6978092781239
1484	10.697809282571
1485	10.6978092863376
1486	10.6978092895279
1487	10.6978092922302
1488	10.6978092945189
1489	10.6978092964575
1490	10.6978092980995
1491	10.6978092994903
1492	10.6978093006683
1493	10.697809301666
1494	10.6978093025111
1495	10.6978093032269
1496	10.6978093038332
1497	10.6978093043467
1498	10.6978093047817
1499	10.6978093051501
1500	10.6978093054621
1501	10.6978093057264
1502	10.6978093059502
1503	10.6978093061399
1504	10.6978093063005
1505	10.6978093064365
1506	10.6978093065517
1507	10.6978093066493
1508	10.6978093067319
1509	10.6978093068019
1510	10.6978093068612
1511	10.6978093069115
1512	10.697809306954
1513	10.69780930699
1514	10.6978093070206
1515	10.6978093070464
1516	10.6978093070683
1517	10.6978093070868
1518	10.6978093071026
1519	10.6978093071159
1520	10.6978093071271
1521	10.6978093071367
1522	10.6978093071448
1523	10.6978093071516
1524	10.6978093071574
1525	10.6978093071623
1526	10.6978093071665
1527	10.69780930717
1528	10.697809307173
1529	10.6978093071755
1530	10.6978093071777
1531	10.6978093071795
1532	10.697809307181
1533	10.6978093071823
1534	10.6978093071834
1535	10.6978093071843
1536	10.6978093071851
1537	10.6978093071858
1538	10.6978093071864
1539	10.6978093071868
1540	10.6978093071873
1541	10.6978093071876
1542	10.6978093071879
1543	10.6978093071881
1544	10.6978093071883
1545	10.6978093071885
1546	10.6978093071887
1547	10.6978093071888
1548	10.6978093071889
1549	10.697809307189
1550	10.6978093071891
1551	10.6978093071891
1552	10.6978093071892
1553	10.6978093071892
1554	10.6978093071893
1555	10.6978093071893
1556	10.6978093071894
1557	10.6978093071894
1558	10.6978093071894
1559	10.6978093071894
1560	10.6978093071894
1561	10.6978093071894
1562	10.6978093071895
1563	10.6978093071895
1564	10.6978093071895
1565	10.6978093071895
1566	10.6978093071895
1567	10.6978093071895
1568	10.6978093071895
1569	10.6978093071895
1570	10.6978093071895
1571	10.6978093071895
1572	10.6978093071895
1573	10.6978093071895
1574	10.6978093071895
1575	10.6978093071895
1576	10.6978093071895
1577	10.6978093071895
1578	10.6978093071895
1579	10.6978093071895
1580	10.6978093071895
1581	10.6978093071895
1582	10.6978093071895
1583	10.6978093071895
1584	10.6978093071895
1585	10.6978093071895
1586	10.6978093071895
1587	10.6978093071895
1588	10.6978093071895
1589	10.6978093071895
1590	10.6978093071895
1591	10.6978093071895
1592	10.6978093071895
1593	10.6978093071895
1594	10.6978093071895
1595	10.6978093071895
1596	10.6978093071895
1597	10.6978093071895
1598	10.6978093071895
1599	10.6978093071895
1600	10.6978093071895
1601	10.6978093071895
1602	10.6978093071895
1603	10.6978093071895
1604	10.6978093071895
1605	10.6978093071895
1606	10.6978093071895
1607	10.6978093071895
1608	10.6978093071895
1609	10.6978093071895
1610	10.6978093071895
1611	10.6978093071895
1612	10.6978093071895
1613	10.6978093071895
1614	10.6978093071895
1615	10.6978093071895
1616	10.6978093071895
1617	10.6978093071895
1618	10.6978093071895
1619	10.6978093071895
1620	10.6978093071895
1621	10.6978093071895
1622	10.6978093071895
1623	10.6978093071895
1624	10.6978093071895
1625	10.6978093071895
1626	10.6978093071895
1627	10.6978093071895
1628	10.6978093071895
1629	10.6978093071895
1630	10.6978093071895
1631	10.6978093071895
1632	10.6978093071895
1633	10.6978093071895
1634	10.6978093071895
1635	10.6978093071895
1636	10.6978093071895
1637	10.6978093071895
1638	10.6978093071895
1639	10.6978093071895
1640	10.6978093071895
1641	10.6978093071895
1642	10.6978093071895
1643	10.6978093071895
1644	10.6978093071895
1645	10.6978093071895
1646	10.6978093071895
1647	10.6978093071895
1648	10.6978093071895
1649	10.6978093071895
1650	10.6978093071895
1651	10.6978093071895
1652	10.6978093071895
1653	10.6978093071895
1654	10.6978093071895
1655	10.6978093071895
1656	10.6978093071895
1657	10.6978093071895
1658	10.6978093071895
1659	10.6978093071895
1660	10.6978093071895
1661	10.6978093071895
1662	10.6978093071895
1663	10.6978093071895
1664	10.6978093071895
1665	10.6978093071895
1666	10.6978093071895
1667	10.6978093071895
1668	10.6978093071895
1669	10.6978093071895
1670	10.6978093071895
1671	10.6978093071895
1672	10.6978093071895
1673	10.6978093071895
1674	10.6978093071895
1675	10.6978093071895
1676	10.6978093071895
1677	10.6978093071895
1678	10.6978093071895
1679	10.6978093071895
1680	10.6978093071895
1681	10.6978093071895
1682	10.6978093071895
1683	10.6978093071895
1684	10.6978093071895
1685	10.6978093071895
1686	10.6978093071895
1687	10.6978093071895
1688	10.6978093071895
1689	10.6978093071895
1690	10.6978093071895
1691	10.6978093071895
1692	10.6978093071895
1693	10.6978093071895
1694	10.6978093071895
1695	10.6978093071895
1696	10.6978093071895
1697	10.6978093071895
1698	10.6978093071895
1699	10.6978093071895
1700	10.6978093071895
1701	10.6978093071895
1702	10.6978093071895
1703	10.6978093071895
1704	10.6978093071895
1705	10.6978093071895
1706	10.6978093071895
1707	10.6978093071895
1708	10.6978093071895
1709	10.6978093071895
1710	10.6978093071895
1711	10.6978093071895
1712	10.6978093071895
1713	10.6978093071895
1714	10.6978093071895
1715	10.6978093071895
1716	10.6978093071895
1717	10.6978093071895
1718	10.6978093071895
1719	10.6978093071895
1720	10.6978093071895
1721	10.6978093071895
1722	10.6978093071895
1723	10.6978093071895
1724	10.6978093071895
1725	10.6978093071895
1726	10.6978093071895
1727	10.6978093071895
1728	10.6978093071895
1729	10.6978093071895
1730	10.6978093071895
1731	10.6978093071895
1732	10.6978093071895
1733	10.6978093071895
1734	10.6978093071895
1735	10.6978093071895
1736	10.6978093071895
1737	10.6978093071895
1738	10.6978093071895
1739	10.6978093071895
1740	10.6978093071895
1741	10.6978093071895
1742	10.6978093071895
1743	10.6978093071895
1744	10.6978093071895
1745	10.6978093071895
1746	10.6978093071895
1747	10.6978093071895
1748	10.6978093071895
1749	10.6978093071895
1750	10.6978093071895
1751	10.6978093071895
1752	10.6978093071895
1753	10.6978093071895
1754	10.6978093071895
1755	10.6978093071895
1756	10.6978093071895
1757	10.6978093071895
1758	10.6978093071895
1759	10.6978093071895
1760	10.6978093071895
1761	10.6978093071895
1762	10.6978093071895
1763	10.6978093071895
1764	10.6978093071895
1765	10.6978093071895
1766	10.6978093071895
1767	10.6978093071895
1768	10.6978093071895
1769	10.6978093071895
1770	10.6978093071895
1771	10.6978093071895
1772	10.6978093071895
1773	10.6978093071895
1774	10.6978093071895
1775	10.6978093071895
1776	10.6978093071895
1777	10.6978093071895
1778	10.6978093071895
1779	10.6978093071895
1780	10.6978093071895
1781	10.6978093071895
1782	10.6978093071895
1783	10.6978093071895
1784	10.6978093071895
1785	10.6978093071895
1786	10.6978093071895
1787	10.6978093071895
1788	10.6978093071895
1789	10.6978093071895
1790	10.6978093071895
1791	10.6978093071895
1792	10.6978093071895
1793	10.6978093071895
1794	10.6978093071895
1795	10.6978093071895
1796	10.6978093071895
1797	10.6978093071895
1798	10.6978093071895
1799	10.6978093071895
1800	10.6978093071895
1801	10.6978093071895

