#time	#mach
438.944134078212	0.586345748291334
443.966480446927	0.587728618766574
448.988826815643	0.589115995788416
454.011173184358	0.590507898107846
459.033519553073	0.591904344570817
464.055865921788	0.593305354118809
469.078212290503	0.594710945789405
474.100558659218	0.596121138716864
479.122905027933	0.597535952132699
484.145251396648	0.598955405366261
489.167597765363	0.600379517845325
494.189944134078	0.60180830909668
499.212290502793	0.603241798746726
504.234636871508	0.604680006522069
509.256983240223	0.60612295225013
514.279329608939	0.607570655859746
519.301675977654	0.609023137381787
524.324022346369	0.610480416949767
529.346368715084	0.611942514800469
534.368715083799	0.613409451274562
539.391061452514	0.61488124681724
544.413407821229	0.616357921978844
549.435754189944	0.617839497415509
554.458100558659	0.6193259938898
559.480446927374	0.62081743227136
564.502793296089	0.62231383353756
569.525139664804	0.623815218774159
574.54748603352	0.625321609175958
579.569832402235	0.626833026047469
584.59217877095	0.628349490803582
589.614525139665	0.629871024970239
594.63687150838	0.631397650185116
599.659217877095	0.632929388198305
604.68156424581	0.634466260872998
609.703910614525	0.63600829018619
614.72625698324	0.637555498229365
619.748603351955	0.639107907209211
624.77094972067	0.64066553944832
629.793296089385	0.642228417385904
634.815642458101	0.643796563578514
639.837988826816	0.645370000700762
644.860335195531	0.646948751546048
649.882681564246	0.648532839027298
654.905027932961	0.650122286177698
659.927374301676	0.651717116151441
664.949720670391	0.653317352224475
669.972067039106	0.654923017795259
674.994413407821	0.656534136385523
680.016759776536	0.65815073164103
685.039106145251	0.659772827332352
690.061452513967	0.661400447355645
695.083798882682	0.663033615733429
700.106145251397	0.664672356615378
705.128491620112	0.666316694279112
710.150837988827	0.667966653130998
715.173184357542	0.669622257706951
720.195530726257	0.671283532673251
725.217877094972	0.67295050282735
730.240223463687	0.674623193098705
735.262569832402	0.6763016285496
740.284916201117	0.677985834375979
745.307262569832	0.67967583590829
750.329608938548	0.681371658612333
755.351955307263	0.683073328090106
760.374301675978	0.684780870080668
765.396648044693	0.686494310461005
770.418994413408	0.688213675246898
775.441340782123	0.689938990593803
780.463687150838	0.691670282797735
785.486033519553	0.693407578296154
790.508379888268	0.69515090366887
795.530726256983	0.69690028563894
800.553072625698	0.698655751073579
805.575418994413	0.700417326985079
810.597765363129	0.702185040531731
815.620111731844	0.703958919018756
820.642458100559	0.78
825.664804469274	0.78
830.687150837989	0.78
835.709497206704	0.78
840.731843575419	0.78
845.754189944134	0.78
850.776536312849	0.78
855.798882681564	0.78
860.821229050279	0.78
865.843575418994	0.78
870.86592178771	0.78
875.888268156425	0.78
880.91061452514	0.78
885.932960893855	0.78
890.95530726257	0.78
895.977653631285	0.78
901	0.78
906.022346368715	0.78
911.04469273743	0.78
916.067039106145	0.78
921.08938547486	0.78
926.111731843575	0.78
931.134078212291	0.78
936.156424581006	0.78
941.178770949721	0.78
946.201117318436	0.78
951.223463687151	0.78
956.245810055866	0.78
961.268156424581	0.78
966.290502793296	0.78
971.312849162011	0.78
976.335195530726	0.78
981.357541899441	0.78
986.379888268156	0.78
991.402234636872	0.78
996.424581005587	0.78
1001.4469273743	0.78
1006.46927374302	0.78
1011.49162011173	0.78
1016.51396648045	0.78
1021.53631284916	0.78
1026.55865921788	0.78
1031.58100558659	0.78
1036.60335195531	0.78
1041.62569832402	0.78
1046.64804469274	0.78
1051.67039106145	0.78
1056.69273743017	0.78
1061.71508379888	0.78
1066.7374301676	0.78
1071.75977653631	0.78
1076.78212290503	0.78
1081.80446927374	0.78
1086.82681564246	0.78
1091.84916201117	0.78
1096.87150837989	0.78
1101.8938547486	0.78
1106.91620111732	0.78
1111.93854748603	0.78
1116.96089385475	0.78
1121.98324022346	0.78
1127.00558659218	0.78
1132.02793296089	0.78
1137.05027932961	0.78
1142.07262569832	0.78
1147.09497206704	0.78
1152.11731843575	0.78
1157.13966480447	0.78
1162.16201117318	0.78
1167.1843575419	0.78
1172.20670391061	0.78
1177.22905027933	0.78
1182.25139664804	0.78
1187.27374301676	0.78
1192.29608938548	0.78
1197.31843575419	0.78
1202.34078212291	0.78
1207.36312849162	0.78
1212.38547486034	0.78
1217.40782122905	0.78
1222.43016759777	0.78
1227.45251396648	0.78
1232.4748603352	0.78
1237.49720670391	0.78
1242.51955307263	0.78
1247.54189944134	0.78
1252.56424581006	0.78
1257.58659217877	0.78
1262.60893854749	0.78
1267.6312849162	0.78
1272.65363128492	0.78
1277.67597765363	0.78
1282.69832402235	0.78
1287.72067039106	0.78
1292.74301675978	0.78
1297.76536312849	0.78
1302.78770949721	0.78
1307.81005586592	0.78
1312.83240223464	0.78
1317.85474860335	0.78
1322.87709497207	0.78
1327.89944134078	0.78
1332.9217877095	0.78
1337.94413407821	0.78
1342.96648044693	0.78
1347.98882681564	0.78
1353.01117318436	0.78
1358.03351955307	0.78
1363.05586592179	0.78
1368.0782122905	0.78
1373.10055865922	0.78
1378.12290502793	0.78
1383.14525139665	0.78
1388.16759776536	0.78
1393.18994413408	0.78
1398.21229050279	0.78
1403.23463687151	0.78
1408.25698324022	0.78
1413.27932960894	0.78
1418.30167597765	0.78
1423.32402234637	0.78
1428.34636871508	0.78
1433.3687150838	0.78
1438.39106145251	0.78
1443.41340782123	0.78
1448.43575418994	0.78
1453.45810055866	0.78
1458.48044692737	0.78
1463.50279329609	0.78
1468.5251396648	0.78
1473.54748603352	0.78
1478.56983240223	0.79
1483.59217877095	0.79
1488.61452513966	0.79
1493.63687150838	0.79
1498.6592178771	0.79
1503.68156424581	0.79
1508.70391061453	0.79
1513.72625698324	0.79
1518.74860335196	0.79
1523.77094972067	0.79
1528.79329608939	0.79
1533.8156424581	0.79
1538.83798882682	0.79
1543.86033519553	0.79
1548.88268156425	0.79
1553.90502793296	0.79
1558.92737430168	0.79
1563.94972067039	0.79
1568.97206703911	0.79
1573.99441340782	0.79
1579.01675977654	0.79
1584.03910614525	0.79
1589.06145251397	0.79
1594.08379888268	0.79
1599.1061452514	0.79
1604.12849162011	0.79
1609.15083798883	0.79
1614.17318435754	0.79
1619.19553072626	0.79
1624.21787709497	0.79
1629.24022346369	0.79
1634.2625698324	0.79
1639.28491620112	0.79
1644.30726256983	0.79
1649.32960893855	0.79
1654.35195530726	0.79
1659.37430167598	0.79
1664.39664804469	0.79
1669.41899441341	0.79
1674.44134078212	0.79
1679.46368715084	0.79
1684.48603351955	0.79
1689.50837988827	0.79
1694.53072625698	0.79
1699.5530726257	0.79
1704.57541899441	0.79
1709.59776536313	0.79
1714.62011173184	0.79
1719.64245810056	0.79
1724.66480446927	0.79
1729.68715083799	0.79
1734.7094972067	0.79
1739.73184357542	0.79
1744.75418994413	0.79
1749.77653631285	0.79
1754.79888268156	0.79
1759.82122905028	0.79
1764.84357541899	0.79
1769.86592178771	0.79
1774.88826815642	0.79
1779.91061452514	0.79
1784.93296089385	0.79
1789.95530726257	0.79
1794.97765363129	0.79
1800	0.79
1805	0.79
